,0f259232e21f0c2fee6ad8d1d8f1027a,9274b3c3b5944720ff3a39acd9cf88fd,255b57e780bd487c9f2c9d8a6d98122e,81a7fd8b494dcdbef06baf399f2f6ab3,3679c0945f1a70a259b655406fc39172,456a12b90d15a721ad799e16006c6684,05b2f1f50c1ce311f0dbd14eee459bff,85e40ab41dbb322d6265279032519a63,fb99ada28bdcb8a828a19ba2293b5607,ec5c0d5f42ed96fb66f585f2072f51c8,5a238bc5400490331b6b4c08ea0fe0ab,f3b0f9ecd412b62d07cc9a0c8e80470c,f7e1531894d4de8cc0d90bc6c9ba8991,942619b5db45e2e562e61d92119ff838,94e09ab4773fbc3b2b67c2f34281220a,f0e3dfc632173c07417737b09c0ef573,05c65dfa276e4011e911260f8118f6c9,795c21f080ec8025792ef4d0dbbd8b71,af3df9ccd4174c841a11369f668d7eed,a107bcb0918d989fb9378c897e0ffddc,26946cac9ecc79ec658301e357330c5e,18583b9b1ebca580d6dd801f9dc66bd4,bca747f5e6237a7773881a0467d2e683,ccb2a8fe516433ddfb606137a178f9ed,61768dc417b2b3ede0ed37eb320093a9,0bcb8976125dbc200aaac6e2843288d3,9f787e7ea88cf6d08f0a84ff9671c365,c4c7efcae8d0827a8d07ca016a3bfb6a,b08119580a4f62b96c89326c2e32b695,0da4b490e41e0fe2c7df72f01af5ec50,a05ee4cf2d1de48475756e7a2d0a7cf1,a693b13a81f3e3d78eca32b7cc36b60e,c6424732171a02f1c1062f50c3a73a77,cbaac4719cd0e31524598d62fe31fe48,27da4027d84eff5adb55c509efaafbe0,ff9858a350a257210e2851650a7cd6d2,565b7097a474e2e3750586bd4d6b0bb5,23edc5ff51cfadd333466861a4e1ea38,c5d9c0b2012bb566a6a73b4d9e07fe86,1f56c874da3dc7e3bed7f8f6529b64a2,ae6f5f4d844a09b756dc601df2c1e8d9,36493d4cdc4c7a595e50be5d6c71f09d,dd131a05ead3e4f70b991714a54de5ab,cfe26d6aea9efd71c5513cd733043333,7ba28aba612a440ff8dd711262154f44,2a73e11492c29b7696d32cab40401a30,3ac8acc7e11bbe6772fddad237e51d2e,0d96aee679fac13091dac1b352b9485f,630ee7e776797db7d8df48faa23d5a65,9c0a5f9ef978de85871f0df5f328cc04,762c8c28af0cb9ae3028f33c1520a885,0928147d7fed5d2704e5864f15310df3,2e300d5b9ced3d6eb1bd338e15f42705,9b0f782fc5e61f4bcd60aec45a951907,8c1269604d51124eea733d76d969419f,71e83ca83dd815fb28599128e3923a04,2e207747b7f6ba4806dacd5c8eefb008,47251289aa301e5e085ea87168b93c5b,d774007926d300cfdc0af21fd17631da,a755c8d149dbfd8145d7e0970920af69,0e9ec21c9c1d75db573e64780f4bdc04,c4c87cc56c600398a547bf1d240bac4a,876d491f272ea12d93db7be1c54c1e5e,f4010791f0c5aa854730550435ca5837,d73f5beea409541bfeaa2095570c500d,3dd952e6eff4eeed1f99f883d7760558,ea594b4481ccdee2d7ed446a2a0ae272,e853197616422fca1c71e49cdd101657,32e418063c86b6aba3701f86f27b15bb,e47da797deb91bee9d49736f2c03f5d4,200d22d4f0b96478bc89e527590483df,ce1dd76e18ef0012011b3032be8a83fe,72cf8a1a01fb55ce2780a3fe0f8038d1,5402c87773c8c6cb257b4394b0717185,281856e1516923676b43bd418e6f25a7,9c863871d4cf0e4b25504375945feaa9,7fc85a57ec35f1b6145953e32a673446,67c5e92a315327f8188d2c91faf5c3a1,1ba20e49a934c9f63888c0aca2e3bdb0,106479e4024061d5093f0dcd23bc6cf9,179d05e99c44e629c8e68aef8ee71784,e2a80f87817bef0d96786c7ce389aed6,8597f5e4b5aabc29c6fc71c001a9303a,6a3dd1d0444d504a669c0825857a9074,fe5f4acc019e16ac5a920b1014cc7229,1ccc72120e9ca6b9c58c97c139468900,7342f68949be41c06eb30d3be1f3499d,9d5cf228e9ec57d97be4213c970d5621,a5b2dafc7f7a3eabaaff5f337f5a7d42,796b462f075af0b2fa608735085c20e9,668beb724f47e5a18cece4da0cfd0a51,a2a8db06139e5d8b33b9696c575f0414,9a6473062b1e797bcc9732f0c9a07849,cae432c95e5232373cb67ff90e7793d8,19f6997d3ba451b2bc8107503d70ab73,83e59a57e4575c3cbd02a8451997959b,5876cef9666eaf04c8dda83ec6c83a60,66b960536d4f8c72e04621cc3b3cf8e8,cf83b57ee57ce2ce8c9cc50781da2080,13e68590206aad4467ab4aa1b71406f6
2023-01-02,0.0005969543423640315,0.03018022630347187,0.000378113796639981,0.0009829239950386753,0.0003382142389684135,0.003035257413886633,0.0003555747280562372,0.001471085977636546,0.015662163814086656,0.000523483989739261,0.002506518457150308,0.00039792353220421663,0.0006718805410561274,0.0002823078978931808,0.0021878540970804677,0.009728913261961732,0.00026387125688379066,0.00024670288305753206,0.00045758756048815005,0.0006583313674028539,0.0004838673728109402,0.00015553895009309555,0.00025485758693818625,0.003597721656442134,0.0003440706044000119,0.0002960093155801043,0.00019668978391769,0.00014476473984434196,0.013026239438229968,0.0006103828123524839,0.00018128857734200097,0.0006055468555732394,0.027805430471787414,0.00022456060758544184,0.0007776604490380775,0.0009630877127024451,0.0036900022194149614,0.008647346214642363,0.002780505188166555,0.0011860206766074685,0.01099236021530426,0.0002224217639088969,0.00029752201134432326,0.004319239197300475,0.0003697593560267262,0.0009118086883503699,0.00856208509773275,0.0008619116053226444,0.00017990338824848312,0.0026468100279730335,0.0002901073146574038,0.005779639643363493,0.012698296445805626,0.0017549387359095964,0.0008815098338179428,0.02376345668151938,0.06370380938751641,0.0002542783143898413,0.0017503762187833561,0.038541032660813164,0.0006097666490958142,0.000164304025516753,0.006095484757152306,0.0004638536860978965,0.0007322182859835721,0.0003609667141776255,0.00026675491717383397,0.0008793358988207176,0.05871643625839408,0.023755111758782,0.007243171618585493,0.00012281792396216958,0.0007313691692563705,0.00046963097899536553,0.0011540506243447484,0.00035487017508227276,0.0012158967868922347,0.00041355363569313197,0.0011310756189494371,0.0005384077094069791,0.0003646260870653846,0.004610269143350748,0.0018361856016838496,0.004932141136814956,0.0035666280152910276,0.0006067868799746753,0.001011170833855654,0.002332357964545036,0.013429521466509033,0.0024751309223452482,0.0001681501786123443,0.0007396924582100701,0.06037646585961426,0.005929691823690747,0.020966732371192898,0.0012305072244320225,0.0015624216723082135,0.07892128504358834,0.00027402480545075437,0.00019395102563255005
2023-01-09,0.0005739639389415491,0.029903918932528164,0.0003784095913748206,0.0010760398374367371,0.0003147011606005191,0.002997923892636152,0.0003541400321564353,0.0013146447436475747,0.016083340742554998,0.0005455141942048397,0.0025850703598432863,0.00039970925450760563,0.0006645039655795646,0.0002755852193536,0.002164142037660215,0.01007745971130607,0.00025733553681347304,0.0002385626543394872,0.000454079741689956,0.0006906950492005263,0.0005083290394976421,0.00015102116680531778,0.0002581224677486865,0.00352917765883984,0.00034636507951081385,0.0002731513486356935,0.00020210380760305667,0.0001369638641397047,0.013472780801247999,0.0005328820507162968,0.00017261574101084395,0.0006763079364673656,0.02858841988601107,0.00021541251916683187,0.0008494010255437436,0.0009449762922168088,0.003859838281253482,0.008749826914177021,0.002640639107600643,0.0011214687195186038,0.011157453418771548,0.00023280642971659348,0.0003356365529848345,0.004528104211168361,0.0004344480125472191,0.0009413857151397847,0.008419604903202066,0.0009449979055639069,0.00019716006066745358,0.0026908587955711367,0.0002923543508198925,0.005997890729771575,0.012291995702976507,0.0017400423969104876,0.0008630034190342992,0.02401020566000507,0.06414301050806706,0.0002566420082879069,0.0016998978015265128,0.03984586217495241,0.0005930906916185459,0.0001662974336613306,0.006193085618047531,0.0004877750022302878,0.000718241656626648,0.00038814034438956356,0.0002655409916953482,0.000881252595155553,0.058342065474773275,0.02422275635885479,0.007341660838132109,0.00014179680100908764,0.000731324051299616,0.00046674683663133683,0.0012114693010520708,0.0002996432659797719,0.0013325923132069067,0.0004220404327574545,0.0011421502440086082,0.0005422395464149543,0.0003770890678323136,0.0050027163785232726,0.0018985446441243102,0.005154112962668602,0.0033909621626343036,0.0006553551598616672,0.0010444448538843875,0.0023527599514314374,0.013504977595425204,0.002431904150577196,0.00016773910962444117,0.0007780088112791217,0.059265818940818775,0.006127582145809565,0.020295515929892642,0.0011835879116983883,0.0016070017010431405,0.07956966418025949,0.00027217916114754523,0.00022518904015474703
2023-01-16,0.0005555805075238773,0.029762999388574473,0.0003826767175938967,0.0009898084077572744,0.0003336281977645945,0.0031894687930321625,0.00035938347552151004,0.0015057504434489873,0.016042870093287462,0.0005264946481355219,0.002561610180541491,0.00040104370803313756,0.0006781951228382408,0.0002739408326561126,0.00226432614981651,0.00983801597899165,0.0002564870511399639,0.000281112043772483,0.00045290717811203327,0.0006993102666696645,0.0004821353718125124,0.0001790486557166116,0.00026531874022318587,0.0036700734562197072,0.0003149258146629893,0.00026784949880378985,0.0001986002014265972,0.000133326243153848,0.013373679679784766,0.0005848254637991115,0.00018633448516713747,0.0006355708838966156,0.028560801698098968,0.0002119952423297278,0.0008804320812356083,0.0009289299186599974,0.003812145938605708,0.00894210551584743,0.002878294364374755,0.0011649424100765287,0.010919315888641704,0.00022422552031043822,0.00034451467764471815,0.004249684456911007,0.00042370267599882146,0.0009531486108746136,0.008565744805954319,0.0009532887934419055,0.00018179184739256255,0.002643179391045373,0.00030601051793915923,0.006270883128639351,0.012261876200408238,0.0017402806019056621,0.0008472688241323938,0.0243137676297286,0.06692620974905426,0.0002899663639291076,0.0017098769873557425,0.040100845132230306,0.0005771684253760163,0.00018901567684767595,0.006354992947415269,0.00045270937432697765,0.000727139226971708,0.0003979706342198547,0.00023902741652460918,0.0009235982964505729,0.05739453037613964,0.024718347667936763,0.00746625476179124,0.00012937123202537074,0.0007112899669363522,0.0004630630535063302,0.0011177170270998986,0.0002888507558069693,0.0012360232869223849,0.0004224695527044184,0.001166448108435561,0.0005491319995052068,0.0003650728016476642,0.004924831404803558,0.0018836819528693662,0.005413061240690964,0.003584799671775013,0.0006404350984320303,0.001106602787165483,0.0023801137468139177,0.013659166296590447,0.002530242521960519,0.00018564985732956967,0.0008123470536922263,0.061454265833338614,0.0060168404599707775,0.020585299560263517,0.0012630401024897693,0.0015965188613877284,0.07823472981775748,0.00027416217896752753,0.00021997477483441804
2023-01-23,0.000630033519040295,0.03065399375622725,0.0004004373300409679,0.0011337108373318929,0.00035537460104767744,0.0030810827781390764,0.0003791735316328422,0.0014929724398249193,0.016017730686105174,0.0005597037298953638,0.002546030793640285,0.00039658323896885886,0.0006624851507867598,0.0002713874050965448,0.002139380209958201,0.009935524785306302,0.00028231548903355036,0.00026528233138126264,0.00045854589828667127,0.0007213251572970624,0.0005034699379858173,0.00017549553084904513,0.0002733941817610695,0.003658166408384308,0.0003269174133416464,0.0002935810890322804,0.00020992458808572146,0.00015350029716775028,0.013878196995665951,0.0006129233268982845,0.00018432826067091594,0.0006967576475442695,0.029088619882947087,0.0002180672573359165,0.0008443016410694164,0.0009410162941892642,0.0038617843777308414,0.009006416668268262,0.002925785668124373,0.0012464566978080082,0.011438460332803798,0.00023295409300810418,0.0003138288869474169,0.004553238829207919,0.0003968951417485275,0.0009742568643385555,0.008559144479438698,0.000947387453953384,0.00018832267978817285,0.0026774233639454354,0.00032164179376207013,0.006081285076740066,0.012713634649783041,0.0018349692873657778,0.0008924570594413766,0.02427485135273125,0.06590325456376976,0.00027840134531216033,0.0017960994819063458,0.03990787710545992,0.0006213255365261904,0.0001894208616881124,0.005954270009234279,0.00046999463607007644,0.0007122516520872626,0.00038764309063537444,0.00023528961700641603,0.0009326685628229918,0.05823824445727122,0.02428290012731808,0.007585847922884319,0.00012403771317106454,0.0006937086944782887,0.0004683401334758039,0.001165554134508941,0.0003068401544287423,0.0013696395795656585,0.00044448486183949835,0.0011909456003090185,0.000541594354945676,0.0003839677375136512,0.00513143472829929,0.0018655941417146243,0.0054077095787857105,0.003544714317212429,0.0006527350161129389,0.0010343192182534027,0.002370800894862638,0.013893525865445806,0.002602610980167911,0.00016889651125744884,0.000852450136732262,0.05965151615456607,0.005851585855796062,0.021248181888256123,0.0012172797750273324,0.0016728526518090129,0.07986398735860928,0.0002770351415913268,0.00021416185825690496
2023-01-30,0.0006068983920541613,0.02939752819306437,0.00040172661113636074,0.001125440608010361,0.00031892010286991825,0.00328926002249924,0.00037505951669700583,0.0014425507015463543,0.016025421768249132,0.0005684007458463455,0.0026279281416367846,0.0004312316912451248,0.0006463337829937723,0.0002826046869568838,0.0022282330450753614,0.01008314721974856,0.0002850468242304213,0.00025812425063433326,0.0004627239255271632,0.0007498999979261075,0.0005129829218317255,0.0002056911229282685,0.0003039282112058233,0.003751962026494488,0.00034080912493617563,0.0002733607130057466,0.00017593395784561944,0.00017526646843364678,0.013885833137849168,0.0005756831546379279,0.00018032233581315627,0.0006762266482651294,0.029534787589453184,0.00022267331890476056,0.0008809690269892513,0.0009836481642106494,0.0038940955421092075,0.009051777467186193,0.0027613815936474422,0.0012505735038730536,0.011607332826430347,0.0002452755116273491,0.00034309840848753537,0.004428542084180858,0.0003829197842609888,0.0009977917125251331,0.009087444002776798,0.0009573384847045424,0.00020676579847609373,0.002847768356447837,0.00031720955868455423,0.006080127957492153,0.012307367822178901,0.0017404860450781147,0.0008926451856226713,0.024219921265394274,0.06630906034634046,0.00027005260311733495,0.0018459759021703134,0.040378548167062614,0.0006128738866960304,0.00018785491038053256,0.006170395771261123,0.0004726456218302502,0.0007253978585770093,0.00039332285643585777,0.0002469926956514334,0.0009498306881776515,0.05945335987250226,0.02430709192354505,0.007680430082112596,0.00013744585101396292,0.000800560445957722,0.00046913909341108587,0.0011654374455076272,0.0003119679363043767,0.0012530012083486802,0.0004709181342150475,0.0012047164409247969,0.0005386545412249461,0.0003849251977044623,0.00499658176543966,0.0019427397401573026,0.0053178781413733296,0.00361485651382877,0.0007032232768187798,0.0010796832133319137,0.00237850385070141,0.01400376193677155,0.0025655587956602546,0.00016819557283479392,0.0008328903707620917,0.06166322246810805,0.005909488477885029,0.020142140557332742,0.0012847082279196537,0.0018328486304415178,0.08242924914729358,0.0002624696988874215,0.00022786635116370702
2023-02-06,0.0005981317050485601,0.03163562723393957,0.0004233400357592392,0.0010918165682720729,0.0003226482429290971,0.003317736867355053,0.00039255461426735035,0.0015128150619424133,0.015833859150104386,0.000548967081892364,0.0026344110104561864,0.0004279891863165884,0.000663921614137589,0.00033321951796880635,0.002174494239655012,0.009974764302742935,0.00029587009513625505,0.00027395930804852576,0.00047784283177550727,0.0007132623533771115,0.0004758407035183362,0.00019194791026666655,0.00026336698275527756,0.0037658096581764952,0.0003344355087559173,0.00030334958007954875,0.00019701577472645054,0.00016485003294980456,0.013725212798232512,0.0005871527534080762,0.00018648015914053277,0.0006757213170720737,0.028334420544458883,0.0002273246310699716,0.0009352844933493832,0.0009791231701628859,0.003780889511080621,0.009308885667044969,0.0029807682395678664,0.0012665898557341,0.011722303712770867,0.00022688200406557367,0.000325399149973127,0.004526028358018679,0.00040783503837419304,0.0009645319378299056,0.009024634389244389,0.0009237911666034203,0.00019031901071049265,0.002684681430081557,0.00030636191657114993,0.006461143370819136,0.012996249523828853,0.001768445188214223,0.0008357462021755857,0.024275236722649918,0.06625780223778087,0.0002801975502009108,0.0018415498018758483,0.0411774534490954,0.000613605696204978,0.00018251283124970786,0.006366044648198605,0.00046264697045178646,0.0007093904231366978,0.0003952969692945513,0.0002577034536425714,0.0009394806189093473,0.06222646950549294,0.02510077571229817,0.007598568028956405,0.00013362103075439334,0.0007512343558953287,0.0004746514700354051,0.0011545123095013424,0.00033696471915559774,0.0012484956411418459,0.0004565554269826703,0.0012394490560857444,0.0005515677967566687,0.0004359419904753564,0.005150630219397708,0.001888936942500068,0.005434579898854271,0.003728083238672008,0.0006898719894263598,0.001020837157598934,0.0025112401805184093,0.014270354532340995,0.0025026099136587817,0.00017459145675379994,0.000823073671098677,0.06126747877309138,0.006153410048148801,0.021266737280645417,0.001290659783338485,0.0017787245162581265,0.08361819280242233,0.00024433070264708295,0.00023178528729487575
2023-02-13,0.0005675261364445569,0.03095801886828159,0.0003998733183391436,0.0011962976446440489,0.00031832673725537406,0.003270156946985304,0.000389675395304999,0.0016411013408372047,0.01674180705501401,0.0005891360123565662,0.002626477211128278,0.0004571063913600494,0.0006765735960671876,0.0002840115759424751,0.0023056652787545595,0.010254594257673078,0.0003002246735468574,0.0002843626436197793,0.0004896004329950448,0.0007326343215186297,0.0004501308107277063,0.00020615016317321647,0.0002794889063030111,0.0037604100439192207,0.00033414614574697564,0.00030977582879211657,0.0002114189194870238,0.00015371636440594268,0.014716449814834467,0.0006470395042631017,0.00019552741109212955,0.0006703104256894261,0.03001730370283396,0.00023134026429717523,0.000880413863006764,0.0009897760317521878,0.0038897231279130273,0.009557919820238332,0.0029957081438468465,0.0013336085946247687,0.012042308227091868,0.00021913389296791596,0.00032741960946057745,0.004599321873401362,0.0003801777640790676,0.0009642905986447337,0.009052600209962864,0.0009509468879559448,0.00019856438195683007,0.002550113148929821,0.00030126526171952983,0.006569776228501096,0.012849692096941449,0.0017786629134865545,0.0008847657450672805,0.025540103954492535,0.06664253814342583,0.0002649480467737966,0.0018339107155240925,0.04261531444561468,0.0005916875361202808,0.00020041457533684896,0.006386263195416379,0.0004969275386665391,0.0007275062333861456,0.0003969488960271055,0.00028444777384014475,0.0009947045335889889,0.06105458850585769,0.025130715990909547,0.007565193540553258,0.0001389135221087589,0.0007752819182027214,0.00048795826865899244,0.0011634387727382123,0.0003597045542008317,0.00123887037358852,0.0004617711754793883,0.0012010407635675278,0.0005323652746116612,0.00037841767058960504,0.00498514758143381,0.001971173946541534,0.005419805021508686,0.0036806606095301352,0.0006722076919298828,0.001064906276619375,0.002641070985324326,0.013577350889023596,0.00276817824365959,0.00019087093437770438,0.0008294514460334216,0.06309283401314632,0.006539795022495253,0.021404565836331726,0.0012836066287143094,0.0018280212999021326,0.08695923056501977,0.00025004439432590276,0.00022346347214520195
2023-02-20,0.0006803467433556649,0.03155597912153111,0.0004235871928131665,0.0012166071290051251,0.0003205848218970191,0.0032812562490297783,0.0003918615298284513,0.0015191615886876856,0.01702226489778214,0.0006142574688559085,0.0027517957094150346,0.00044568305713602177,0.0006911380628171239,0.0003230688001515607,0.0022236123292330772,0.010019135077113007,0.0002878592552421891,0.00029792314321140965,0.0004627370296204383,0.0007354615852004879,0.0004883535617597836,0.00019282913653199886,0.0002857399773277281,0.0037385387725988725,0.000361048049674389,0.00030729274404312813,0.0002165960077658832,0.0001698774286548614,0.0143795600021603,0.0007154645675615976,0.00019886129824050837,0.0007296613464409452,0.028282585892261576,0.000214432286241222,0.0008874944965862688,0.0009664269817954557,0.0037840082745736565,0.009344934339852626,0.003080413981919734,0.0013099049565846997,0.011897077136535296,0.00022380293366846036,0.00033675348925901434,0.004530640021423702,0.0003839392077196964,0.0009638345583965393,0.008860996146618755,0.0009697087211635591,0.00021486879151317705,0.002671534191977682,0.0003167938436268405,0.006547616223326559,0.012756591325891877,0.0017292489216925609,0.0008999252672557965,0.02508648705149033,0.0687173849355884,0.00029595961225090816,0.0018479678617193294,0.04279927654284628,0.0006180088037713186,0.00020888739812875416,0.006540545326605208,0.0005079379497493624,0.0006888582225359032,0.000423231044726193,0.0002714156430400569,0.000968685185847667,0.05954037372022067,0.026063554196093162,0.00794841697790836,0.00016631082578687277,0.0007782565608042647,0.0004802729599585634,0.0011806303921420617,0.0004191862228418355,0.0012529234383823968,0.0004571834299402958,0.0012334851802486325,0.0005274857163907881,0.0004416086542237785,0.005123910592071572,0.001956805130553017,0.005588135838101212,0.003559177770551305,0.0007463431326952283,0.0011440902881068719,0.0028420177390950786,0.014991076164173578,0.002713893185007402,0.0001998658640911376,0.0008501050619640367,0.0630521079967501,0.006374636017748641,0.021879163700388844,0.0013138358245845722,0.0018293153552857893,0.08467535660459155,0.0002622190457613271,0.0002377491226889109
2023-02-27,0.000597109719292404,0.03142116434597105,0.00038157879560332024,0.0011603282923123431,0.0003349366779363215,0.0032175560892436835,0.0003806934417417773,0.0015977820727266045,0.016750121857909885,0.0006252207973468975,0.0026966535185647114,0.0004608828723154745,0.0007029641133598307,0.00028977787314554996,0.00237069757301168,0.010183756607420557,0.0002797013402949264,0.0002992782086099176,0.0004974047535527593,0.0008017421230898228,0.0005035064865441389,0.0002108759204781913,0.00028578628005791247,0.003791868562970376,0.0003376557186085317,0.00031100751354468635,0.00021764235171577216,0.00017389434471888843,0.014409377584636897,0.0006918800359271089,0.00020487092133596876,0.0007269558638172261,0.030354233667993558,0.00021312887501176466,0.0008917239248082342,0.0010082054195581348,0.003751394489124554,0.009604006885402043,0.0029454133786119357,0.0013059841336543884,0.012165766053978365,0.0002445270989285089,0.0003159425038644049,0.004733125276469214,0.000375833785997874,0.0009598149599394428,0.009563361625851082,0.0009447443065903132,0.0002196823983388014,0.0026888585487540835,0.0003091679386972378,0.006491131379936334,0.01317610126619094,0.0017068136182201606,0.000871519273000241,0.02587340025583545,0.0673568304668474,0.0002953781848292473,0.0018692164167594303,0.04299401830630298,0.0005910155312388483,0.00018579689366470176,0.006179233100025057,0.0005096264824659856,0.0006890448313662506,0.000413528960613212,0.0002879868554388321,0.0009944255932201808,0.06219087102079203,0.02625794847447631,0.008024871797347649,0.00014364146196508228,0.0008066800738943015,0.0005044960519049972,0.0011360653799490396,0.00037658367260625313,0.0013173474440210955,0.0004900200589090777,0.0012482127902535259,0.000516176932833543,0.0004341325426163693,0.005176634644476757,0.002049114232578174,0.005585415957582558,0.003699136753616737,0.0006722285902414711,0.0010592720790108792,0.00280246034905492,0.013753348246885701,0.0027757490267890745,0.00017386921902144632,0.0008558853198985231,0.06622342089850074,0.006636406519995782,0.021770346408603945,0.0013029593427101418,0.0018400265576559646,0.08840192278245405,0.0002709428249927854,0.00023850905633214888
2023-03-06,0.000675602346632237,0.031546015914155394,0.00040426541867291655,0.0013129437180569934,0.00029750494778273774,0.00336729355436097,0.0004242650320984347,0.0016372463338487678,0.017104410643625965,0.0006104174278986371,0.002830961394413175,0.0004211397727605422,0.0006963411810284425,0.000315023041790675,0.0023075269675075795,0.01093332246148709,0.00033614789091415643,0.0002847450633102332,0.00048040298558401414,0.0007737468661972722,0.00048230160911882464,0.00018675872651937697,0.0002765703803435234,0.003626550570818343,0.0003640472461667956,0.000294917909734403,0.00023848365728762494,0.00018150752108460555,0.014843102427858641,0.0006819035506942094,0.00019445018974298216,0.0006879917508867961,0.02967626945526786,0.00023554137802091392,0.0008919448459105027,0.0010532376943546188,0.0036794267989289807,0.00981126702215492,0.00301886093744515,0.0012775315303333507,0.012607765057385754,0.00025158491492760905,0.00031318556428696194,0.004925596947340577,0.0003760610129377297,0.0009946984676078362,0.009257992953002937,0.0009744301040005963,0.00018286129599352357,0.002627544834012253,0.0003115740167523734,0.00697950873916469,0.013219611890974417,0.0017398945505495687,0.0009061435737830538,0.02584732896670615,0.06899319576155466,0.0003093824093044776,0.0018420348059746538,0.044815676040359693,0.0005928828477614128,0.00019021374072628532,0.006682303463431039,0.0005069674369631795,0.0006771923364587085,0.00039458823389676765,0.0002923091244660949,0.0009678516175881769,0.0648890091777676,0.02787430698131373,0.007811974088551253,0.00014375498463638312,0.0008000881524209872,0.0005381649758352676,0.0011692425300425075,0.000387908475888702,0.001332615099653093,0.0004776668901190374,0.0013107516317729794,0.0005355531074683069,0.0004458629735927237,0.0049813064071696335,0.0019891479531807944,0.005716017621337225,0.003866648065929299,0.0007086069525278447,0.0010489269444812314,0.0028081966281173435,0.014284926581759191,0.002709807089644795,0.00019236129837581347,0.0008466446499534861,0.06537963466577061,0.006651583361504251,0.021932834104176024,0.0013339210154881802,0.0019407276407902487,0.08801958424099458,0.00026052586872432127,0.0002956670372216081
