,0f259232e21f0c2fee6ad8d1d8f1027a,9274b3c3b5944720ff3a39acd9cf88fd,255b57e780bd487c9f2c9d8a6d98122e,81a7fd8b494dcdbef06baf399f2f6ab3,3679c0945f1a70a259b655406fc39172,456a12b90d15a721ad799e16006c6684,05b2f1f50c1ce311f0dbd14eee459bff,85e40ab41dbb322d6265279032519a63,fb99ada28bdcb8a828a19ba2293b5607,ec5c0d5f42ed96fb66f585f2072f51c8,5a238bc5400490331b6b4c08ea0fe0ab,f3b0f9ecd412b62d07cc9a0c8e80470c,f7e1531894d4de8cc0d90bc6c9ba8991,942619b5db45e2e562e61d92119ff838,94e09ab4773fbc3b2b67c2f34281220a,f0e3dfc632173c07417737b09c0ef573,05c65dfa276e4011e911260f8118f6c9,795c21f080ec8025792ef4d0dbbd8b71,af3df9ccd4174c841a11369f668d7eed,a107bcb0918d989fb9378c897e0ffddc,26946cac9ecc79ec658301e357330c5e,18583b9b1ebca580d6dd801f9dc66bd4,bca747f5e6237a7773881a0467d2e683,ccb2a8fe516433ddfb606137a178f9ed,61768dc417b2b3ede0ed37eb320093a9,0bcb8976125dbc200aaac6e2843288d3,9f787e7ea88cf6d08f0a84ff9671c365,c4c7efcae8d0827a8d07ca016a3bfb6a,b08119580a4f62b96c89326c2e32b695,0da4b490e41e0fe2c7df72f01af5ec50,a05ee4cf2d1de48475756e7a2d0a7cf1,a693b13a81f3e3d78eca32b7cc36b60e,c6424732171a02f1c1062f50c3a73a77,cbaac4719cd0e31524598d62fe31fe48,27da4027d84eff5adb55c509efaafbe0,ff9858a350a257210e2851650a7cd6d2,565b7097a474e2e3750586bd4d6b0bb5,23edc5ff51cfadd333466861a4e1ea38,c5d9c0b2012bb566a6a73b4d9e07fe86,1f56c874da3dc7e3bed7f8f6529b64a2,ae6f5f4d844a09b756dc601df2c1e8d9,36493d4cdc4c7a595e50be5d6c71f09d,dd131a05ead3e4f70b991714a54de5ab,cfe26d6aea9efd71c5513cd733043333,7ba28aba612a440ff8dd711262154f44,2a73e11492c29b7696d32cab40401a30,3ac8acc7e11bbe6772fddad237e51d2e,0d96aee679fac13091dac1b352b9485f,630ee7e776797db7d8df48faa23d5a65,9c0a5f9ef978de85871f0df5f328cc04,762c8c28af0cb9ae3028f33c1520a885,0928147d7fed5d2704e5864f15310df3,2e300d5b9ced3d6eb1bd338e15f42705,9b0f782fc5e61f4bcd60aec45a951907,8c1269604d51124eea733d76d969419f,71e83ca83dd815fb28599128e3923a04,2e207747b7f6ba4806dacd5c8eefb008,47251289aa301e5e085ea87168b93c5b,d774007926d300cfdc0af21fd17631da,a755c8d149dbfd8145d7e0970920af69,0e9ec21c9c1d75db573e64780f4bdc04,c4c87cc56c600398a547bf1d240bac4a,876d491f272ea12d93db7be1c54c1e5e,f4010791f0c5aa854730550435ca5837,d73f5beea409541bfeaa2095570c500d,3dd952e6eff4eeed1f99f883d7760558,ea594b4481ccdee2d7ed446a2a0ae272,e853197616422fca1c71e49cdd101657,32e418063c86b6aba3701f86f27b15bb,e47da797deb91bee9d49736f2c03f5d4,200d22d4f0b96478bc89e527590483df,ce1dd76e18ef0012011b3032be8a83fe,72cf8a1a01fb55ce2780a3fe0f8038d1,5402c87773c8c6cb257b4394b0717185,281856e1516923676b43bd418e6f25a7,9c863871d4cf0e4b25504375945feaa9,7fc85a57ec35f1b6145953e32a673446,67c5e92a315327f8188d2c91faf5c3a1,1ba20e49a934c9f63888c0aca2e3bdb0,106479e4024061d5093f0dcd23bc6cf9,179d05e99c44e629c8e68aef8ee71784,e2a80f87817bef0d96786c7ce389aed6,8597f5e4b5aabc29c6fc71c001a9303a,6a3dd1d0444d504a669c0825857a9074,fe5f4acc019e16ac5a920b1014cc7229,1ccc72120e9ca6b9c58c97c139468900,7342f68949be41c06eb30d3be1f3499d,9d5cf228e9ec57d97be4213c970d5621,a5b2dafc7f7a3eabaaff5f337f5a7d42,796b462f075af0b2fa608735085c20e9,668beb724f47e5a18cece4da0cfd0a51,a2a8db06139e5d8b33b9696c575f0414,9a6473062b1e797bcc9732f0c9a07849,cae432c95e5232373cb67ff90e7793d8,19f6997d3ba451b2bc8107503d70ab73,83e59a57e4575c3cbd02a8451997959b,5876cef9666eaf04c8dda83ec6c83a60,66b960536d4f8c72e04621cc3b3cf8e8,cf83b57ee57ce2ce8c9cc50781da2080,13e68590206aad4467ab4aa1b71406f6
2023-01-02,0.0003553443494675,0.0209906983578357,0.0003045808709722,0.0008122156559259,0.0002538173924768,0.0021574478360532,0.0002030539139814,0.0009898878306597,0.0142391557179514,0.000558398263449,0.0018782487043287,0.0001776721747337,0.000482253045706,0.0002030539139814,0.0017005765295949,0.0076145217743056,0.0001269086962384,0.0002538173924768,0.0003807260887152,0.0005837800026967,0.0004568713064583,5.076347849537068e-05,0.0002284356532291,0.0027666095779977,0.0001522904354861,0.0001269086962384,0.0002284356532291,0.0001522904354861,0.0098734965673495,0.0005076347849537,0.0002030539139814,0.0003299626102199,0.0192901218282408,7.614521774305602e-05,0.0007106886989351,0.0008629791344213,0.0025889374032639,0.0083759739517361,0.0017513400080902,0.000964506091412,0.009112044389919,0.0001522904354861,0.0001522904354861,0.0033757713199421,0.0001269086962384,0.000558398263449,0.0064977252474074,0.0003807260887152,0.0001015269569907,0.0022335930537963,0.0003807260887152,0.0040610782796296,0.009112044389919,0.0010914147876504,0.0003807260887152,0.0186809600862964,0.0507127150168753,0.0003045808709722,0.0012437052231365,0.0283514027396645,0.0003553443494675,0.0001269086962384,0.0048732939355555,0.0005330165242013,0.000482253045706,0.0003553443494675,0.0002030539139814,0.000558398263449,0.0425651767183683,0.0189347774787732,0.0061931443764352,5.076347849537068e-05,0.0006345434811921,0.0003045808709722,0.0011929417446412,0.0001269086962384,0.0008375973951736,0.0002538173924768,0.0008122156559259,0.0002538173924768,0.0001522904354861,0.0032742443629514,0.0013452321801273,0.0044164226290972,0.0023097382715393,0.0004314895672106,0.0007106886989351,0.001446759137118,0.0107618574410185,0.001446759137118,0.0001776721747337,0.0005837800026967,0.0453571680356137,0.0040610782796296,0.0163966035540047,0.0008883608736689,0.0010152695699074,0.0624644602885536,5.076347849537068e-05,0.0001522904354861
2023-01-09,0.0004444909411087,0.0232863865258641,0.0002222454705543,0.0011112273527718,0.0001481636470362,0.0026916395878252,0.0002222454705543,0.0013581667644989,0.0152608556447338,0.0003704091175906,0.0023212304702346,0.0002963272940725,0.0004938788234541,0.0001728575882089,0.0018026577056077,0.0072353247636036,0.0001234697058635,0.000419796999936,0.0002716333528997,0.0008149000586993,0.0004938788234541,0.0001975515293816,0.0001234697058635,0.0038275608817698,0.0001728575882089,0.0001975515293816,0.0001975515293816,0.0002222454705543,0.0103714552925376,0.0004938788234541,0.0001728575882089,0.000592654588145,0.0223727107024739,0.0001975515293816,0.000592654588145,0.0005679606469722,0.0023459244114073,0.0080255308811302,0.0019261274114712,0.0010865334115991,0.0089885945868659,0.0003210212352452,9.877576469083426e-05,0.0038028669405971,0.0002222454705543,0.0006173485293177,0.007704509645885,0.0005679606469722,0.0001728575882089,0.0029879668818977,0.0002963272940725,0.0039510305876333,0.0090379824692113,0.0009136758233902,0.0006420424704904,0.0216071985261199,0.0524005431684875,0.0003210212352452,0.0018026577056077,0.0305464052306404,0.0003951030587633,0.0001481636470362,0.0048400124698508,0.0003457151764179,0.0005185727646268,0.000419796999936,0.0001481636470362,0.0006914303528358,0.0453627699342656,0.0199773984087212,0.0062228731755225,0.0002716333528997,0.0007408182351812,0.000246939411727,0.0010865334115991,0.0003457151764179,0.0009630637057356,0.000246939411727,0.0009630637057356,0.0003457151764179,0.0002963272940725,0.003383069940661,0.0020742910585075,0.0050128700580598,0.0027657214113433,0.0006173485293177,0.0010618394704264,0.0014075546468443,0.0111616614100642,0.001777963764435,9.877576469083426e-05,0.0006173485293177,0.0460542002871014,0.0039510305876333,0.0195329074676124,0.0008889818822175,0.0014569425291898,0.0663773138722406,4.938788234541713e-05,0.0001975515293816
2023-01-16,0.000778309445532,0.0255804371098211,0.0002853801300284,0.0012971824092201,0.000259436481844,0.0030872941339439,0.0001556618891064,0.0016085061874329,0.0163185547079893,0.00064859120461,0.002127379151121,0.0003113237782128,0.0005707602600568,5.18872963688055e-05,0.0017382244283549,0.0086392348454061,0.0002853801300284,0.000259436481844,0.0004150983709504,0.0012193514646669,0.000518872963688,0.000129718240922,0.0001556618891064,0.0037099416903695,0.0003113237782128,0.0001556618891064,0.0003113237782128,0.000129718240922,0.012115683702116,0.0006745348527944,0.0002334928336596,0.00064859120461,0.0237384380887285,0.0001037745927376,0.0004929293155036,0.0008561403900852,0.0029575758930219,0.0105850084592363,0.0021533227993054,0.0008561403900852,0.0104293465701299,0.000129718240922,0.0002075491854752,0.0036839980421851,0.000389154722766,0.0007004785009788,0.0068491231206823,0.0003113237782128,0.000259436481844,0.002775970355731,0.0002853801300284,0.0046179693768236,0.0105071775146831,0.0012193514646669,0.000518872963688,0.0237384380887285,0.0546113794281677,0.0003372674263972,0.0016085061874329,0.0335970243988015,0.0004929293155036,0.0001037745927376,0.0053443915259869,0.0005448166118724,0.0003372674263972,0.0005707602600568,0.0001556618891064,0.0008301967419008,0.0479698054929606,0.0230898468841184,0.0068750667688667,0.000129718240922,0.00064859120461,0.0003632110745816,0.0013490697055889,0.0003632110745816,0.0012193514646669,0.0003372674263972,0.0011934078164825,0.000518872963688,0.0004410420191348,0.0035802234494475,0.0016344498356173,0.005733546248753,0.0032688996712347,0.0007523657973476,0.0009599149828229,0.0017122807801705,0.0128680494994637,0.0022311537438586,0.0002334928336596,0.0006226475564256,0.0516278598869614,0.0046698566731924,0.0206252003066001,0.0011934078164825,0.0018938863174614,0.0747436504192643,2.594364818440275e-05,0.0002075491854752
2023-01-23,0.0007362686130599,0.0263533386329748,0.0002792743015055,0.0012694286432068,0.0002538857286413,0.0029958515979682,0.0002792743015055,0.001675645809033,0.0161979094873197,0.0005839371758751,0.0025388572864137,0.0002792743015055,0.0007108800401958,0.0003554400200979,0.0022849715577723,0.0073372975577357,0.0003300514472337,0.0005077714572827,0.0004569943115544,0.0004316057386903,0.0006854914673317,0.0001015542914565,0.0002538857286413,0.0041383373768544,0.0003300514472337,0.0002538857286413,0.0004823828844186,5.077714572827516e-05,0.0112471377788129,0.000558548603011,0.0001015542914565,0.0006601028944675,0.025109298562632,0.0001269428643206,0.0008124343316524,0.0007870457587882,0.0030974058894247,0.0096730462612364,0.0023357487035006,0.0010409314874296,0.0117802978089598,0.0001523314371848,5.077714572827516e-05,0.0047730516984578,0.0002538857286413,0.0008632114773806,0.0082766747537088,0.0006347143216034,0.0001269428643206,0.0030212401708323,0.0002792743015055,0.0048746059899144,0.0099523205627419,0.0010155429145655,0.0006601028944675,0.0228751041505879,0.0552455345523633,0.0001777200100489,0.001675645809033,0.0346554019595477,0.0004569943115544,0.0001269428643206,0.004798440271322,0.0004569943115544,0.0004823828844186,0.0003046628743696,0.0001269428643206,0.0009647657688372,0.0542046030649337,0.0227227727134031,0.006093257487393,0.0001269428643206,0.0008886000502448,0.0003300514472337,0.0015233143718482,0.0002792743015055,0.0015487029447123,0.0003554400200979,0.0008886000502448,0.0003046628743696,0.0002284971557772,0.003706731638164,0.0014725372261199,0.0060678689145288,0.0029196858793758,0.0004316057386903,0.0007362686130599,0.0016502572361689,0.0138367722109549,0.0024626915678213,7.616571859241273e-05,0.0006854914673317,0.0545854316578957,0.0048492174170502,0.0201077497083969,0.0013709829346634,0.0016502572361689,0.0760133871552279,0.0,0.0002792743015055
2023-01-30,0.0006835491395707,0.0248862520073333,0.0003797495219837,0.0009113988527609,0.000278482982788,0.0033924290630545,0.0004303827915815,0.0009620321223587,0.0156963135753272,0.0006582325047717,0.0023038137667012,0.0003291162523858,0.0006075992351739,0.0002025330783913,0.0017215311663262,0.0079241066920603,0.0003037996175869,0.0003291162523858,0.0003797495219837,0.0005063326959782,0.0005063326959782,0.0001518998087934,0.000278482982788,0.0043797778202122,0.0003037996175869,0.0002531663479891,0.0002025330783913,7.59499043967446e-05,0.0104304535371529,0.0006075992351739,0.0002278497131902,0.0005316493307772,0.0238989032501756,5.063326959782973e-05,0.0004810160611793,0.000582282600375,0.0027341965582828,0.0092912049712017,0.0022025472275055,0.0007848156787663,0.0108861529635333,0.0002278497131902,0.0001518998087934,0.0040253449330274,0.0001012665391956,0.0006329158699728,0.0066076416825167,0.0006835491395707,0.0001518998087934,0.0030126795410708,0.0002531663479891,0.0046835774377992,0.0093418382407995,0.00116456520075,0.0004556994263804,0.0232153541106049,0.059164975525064,0.0001265831739945,0.0019493808795164,0.033898973995747,0.0008607655831631,7.59499043967446e-05,0.0055696596557612,0.0005063326959782,0.0004303827915815,0.0005569659655761,0.0001265831739945,0.0007848156787663,0.0509370692154167,0.0221773720838494,0.0062025755257341,0.0001772164435924,0.0007594990439674,0.000278482982788,0.0015949479923316,0.0003291162523858,0.0011392485659511,0.0004556994263804,0.0011392485659511,0.0004050661567826,0.0002278497131902,0.0034936956022502,0.0019746975143153,0.0051139602293808,0.0029367296366741,0.0004810160611793,0.0010632986615544,0.0016708978967283,0.0133924998086259,0.0024557135754947,0.0002025330783913,0.0005316493307772,0.054101648565281,0.0047595273421959,0.0204811575523221,0.0012911483747446,0.0010379820267555,0.0754942049703641,0.0001518998087934,0.0002278497131902
2023-02-06,0.0005846322786945,0.0299433401870505,0.0004321195103394,0.0013217773257441,0.0003812819208877,0.0025927170620366,0.0002287691525326,0.0015251276835509,0.018225275818434,0.0005592134839686,0.00269439224094,0.0004067007156135,0.000660888662872,0.0002033503578067,0.0025418794725849,0.012989004104909,0.0003050255367101,0.0005083758945169,0.0004321195103394,0.0007117262523237,0.0005083758945169,0.0004067007156135,0.0002541879472584,0.0044482890770236,0.000152512768355,0.0002033503578067,0.0001779315630809,0.0002541879472584,0.016369703803447,0.0005083758945169,0.0001779315630809,0.0005337946892428,0.0272743667408364,0.000152512768355,0.0006863074575979,0.0006863074575979,0.0033298621090862,0.0105487998112275,0.0026181358567624,0.0015759652730026,0.0117689019580682,0.0001779315630809,0.0001779315630809,0.0046516394348304,0.0003558631261618,0.0010675893784856,0.0086678090015146,0.0007371450470496,0.0003050255367101,0.0035077936721672,0.000330444331436,0.0056938100185902,0.0142345250464756,0.0011438457626632,0.0008896578154047,0.0255967262889303,0.0650466957034485,0.0003812819208877,0.0021605975516971,0.0406192339719073,0.0004321195103394,0.0001270939736292,0.00673598060235,0.0006863074575979,0.0006100510734203,0.0003558631261618,0.0004829570997911,0.0010167517890339,0.0588699285850671,0.0250629315996875,0.0065326302445432,7.625638417754817e-05,0.0008642390206788,0.0003558631261618,0.00134719612047,0.0003050255367101,0.0014488712993734,0.000152512768355,0.0009913329943081,0.0004575383050652,0.0004575383050652,0.0044228702822977,0.0018301532202611,0.0066088866287208,0.0034823748774413,0.0006100510734203,0.0016013840677285,0.0017538968360836,0.01451413178846,0.0026181358567624,0.0002541879472584,0.000838820225953,0.0656567467768689,0.0056429724291385,0.0223939581534733,0.0011946833521149,0.0017284780413577,0.0882794740828749,0.0001016751789033,0.0002033503578067
2023-02-13,0.0007137864162526,0.0296935149161097,0.0004282718497515,0.0012610226687129,0.0004044789692098,0.0038782395283059,0.000380686088668,0.0016655016379228,0.0160601943656843,0.0004282718497515,0.0023554951736337,0.0005234433719186,0.0008327508189614,0.0001427572832505,0.0022365307709249,0.0114681684211257,0.0004044789692098,0.0002379288054175,0.0003331003275845,0.0006662006551691,0.0005948220135438,0.0002379288054175,0.0002617216859593,0.0038068608866807,0.0003331003275845,0.0004520647302933,0.0002617216859593,0.0001665501637922,0.0156557153964745,0.0004996504913768,0.0001427572832505,0.0007613721773361,0.0273142268619342,0.000190343044334,0.0007851650578779,0.0006662006551691,0.0033547961563873,0.00949335933616,0.0029503171871775,0.0015703301157558,0.0122771263595453,0.000190343044334,0.0001665501637922,0.005519948285687,0.0003568932081263,0.0007137864162526,0.0097788739026611,0.0006899935357108,0.0002141359248757,0.0026885955012182,0.000190343044334,0.006876142476567,0.0141091781612604,0.0013324013103382,0.0005710291330021,0.0231504727671272,0.0625990687053563,0.0003568932081263,0.0017130873990063,0.0418516768729463,0.0005472362524603,9.517152216701838e-05,0.0068047638349418,0.0004044789692098,0.0006424077746273,0.0004282718497515,0.0001189644027087,0.0012134369076294,0.0622659683777717,0.025006317449384,0.0070188997598176,9.517152216701838e-05,0.0009755081022119,0.0003568932081263,0.0013086084297965,0.0002617216859593,0.0012372297881712,0.0003331003275845,0.0010468867438372,0.0003568932081263,0.0004282718497515,0.004354097139141,0.0018796375627986,0.0043065113780575,0.0036641036034302,0.0005710291330021,0.0011896440270877,0.0026648026206765,0.0150133076218471,0.002617216859593,0.000190343044334,0.0006186148940856,0.0655731787730756,0.0067809709544,0.0203904986242836,0.0012610226687129,0.0017130873990063,0.0848692048924386,0.0001427572832505,2.379288054175459e-05
2023-02-20,0.0009062015357756,0.0305087850377786,0.0002265503839439,0.0014348190983113,0.0002265503839439,0.0036751506728677,0.0004279285030051,0.0018124030715512,0.0167143838820833,0.0004531007678878,0.0026682600775614,0.0004027562381224,0.0008055124762449,0.0002768949137092,0.002189987044791,0.010446489926302,0.0002517226488265,0.0003020671785918,0.0002768949137092,0.0006293066220663,0.0005286175625357,0.0002013781190612,0.0002265503839439,0.0039520455865769,0.0001762058541785,0.0002517226488265,0.0002265503839439,0.0002517226488265,0.0149523253402974,0.0005286175625357,0.0001762058541785,0.0004531007678878,0.0293005163234111,0.0004027562381224,0.0008810292708929,0.0012082687143674,0.0038513565270463,0.0095151161256438,0.0032975666996278,0.0018124030715512,0.0123092375276186,0.0003272394434745,0.0003272394434745,0.0044303186193473,0.0002265503839439,0.0008558570060102,0.0094395993309958,0.0007048234167143,0.0002265503839439,0.0030710163156839,5.034452976531125e-05,0.0062678939557812,0.0129133718848023,0.001459991363194,0.0008558570060102,0.0270098402190894,0.0682923546266447,0.0002517226488265,0.0019130921310818,0.0440766358095299,0.0003272394434745,0.0002517226488265,0.0068216837831996,0.000578962092301,0.000578962092301,0.0003524117083571,0.000578962092301,0.0010824073899541,0.0625530782333992,0.0273119073976813,0.0071489232266741,7.551679464796687e-05,0.000729995681597,0.0003272394434745,0.0010572351250715,0.0003272394434745,0.0014348190983113,0.0005537898274184,0.0012334409792501,0.0002768949137092,0.0004531007678878,0.0044303186193473,0.0018124030715512,0.0058399654527761,0.0035996338782197,0.0003524117083571,0.0012334409792501,0.0024165374287349,0.0152543925188893,0.0025675710180308,0.0003272394434745,0.0006041343571837,0.0640382418614759,0.0062175494260159,0.0234102063408697,0.0009565460655409,0.0021396425150257,0.0909725652859174,2.517226488265562e-05,0.0002768949137092
2023-02-27,0.0009026118726765,0.0350310986260424,0.0003659237321661,0.0015368796750979,0.0002439491547774,0.0033177085049733,0.0001707644083442,0.0018052237453531,0.0169788611725108,0.0004878983095549,0.0033421034204511,0.0005122932250326,0.0008782169571988,0.0003171339012106,0.0027322305335074,0.0105873933173415,0.0003171339012106,0.0003415288166884,0.0004147135631216,0.0009270067881543,0.0010977711964985,0.0001951593238219,0.0003171339012106,0.005269301743193,0.0003415288166884,0.0001951593238219,0.0002439491547774,9.757966191098164e-05,0.0151492425116799,0.0009026118726765,0.0003415288166884,0.0009270067881543,0.0303960646852707,0.0002195542392997,0.000853822041721,0.001244140689365,0.003830001730006,0.0120754831614839,0.003830001730006,0.0014149050977092,0.0141490509770923,0.0001951593238219,9.757966191098164e-05,0.0051961169967597,0.0003903186476439,0.0004878983095549,0.0093676475434542,0.0010245864500653,0.0002927389857329,0.0041227407157389,0.0002683440702551,0.0074160543052346,0.013124464527027,0.0014880898441424,0.0011709559429317,0.0290787392494725,0.0697450633508741,0.0004635033940771,0.0022687271394303,0.0461063902529388,0.0004878983095549,2.439491547774541e-05,0.0071477102349794,0.0004635033940771,0.0006342678024213,0.0003171339012106,0.0004147135631216,0.0010001915345875,0.0665249345078117,0.0292982934887722,0.007855162783834,0.0001707644083442,0.0010001915345875,0.0005854779714658,0.0018296186608309,0.0005122932250326,0.001146561027454,0.0003171339012106,0.0015856695060534,0.0003659237321661,0.0005366881405103,0.0044398746169496,0.002293122054908,0.0054888559824927,0.0040495559693057,0.0005366881405103,0.0012929305203205,0.0028298101954184,0.0167349120177333,0.0025126762942077,0.0002927389857329,0.0007562423798101,0.069940222674696,0.0076112136290565,0.0249559985337335,0.0009270067881543,0.0018784084917863,0.0908466652391239,9.757966191098164e-05,0.0002195542392997
2023-03-06,0.0008973918684455,0.0325486456068629,0.0003395536799523,0.0016977683997618,0.0002667921771054,0.00419591333084,0.0002425383428231,0.0019888144111496,0.0189422445744858,0.0006548535256224,0.003031729285289,0.0003880613485169,0.0006791073599047,0.0002667921771054,0.0023283680911019,0.010720194752782,0.0002667921771054,0.0004608228513639,0.0005335843542108,0.0010671687084217,0.0005335843542108,0.0003638075142346,0.0002425383428231,0.0044627055079454,0.00031529984567,0.00031529984567,0.0002667921771054,0.0001697768399761,0.015231407929292,0.0003638075142346,0.0002182845085408,0.0004608228513639,0.0287407936245399,0.0001940306742584,0.0007276150284693,0.0009458995370101,0.002958967782442,0.0115690789526629,0.0030074754510067,0.0014067223883741,0.0135093856952479,0.0002182845085408,0.0002910460113877,0.004972036027874,0.0001940306742584,0.0010186610398571,0.0103806410728296,0.0008246303655986,0.0002425383428231,0.003419790633806,0.0002667921771054,0.0076884654674929,0.0132668473524247,0.0014309762226564,0.0008488841998809,0.0307781157042542,0.0674256593048279,0.0002182845085408,0.0027406832739012,0.0445542935766075,0.0004608228513639,0.0001697768399761,0.0068153274333297,0.0004608228513639,0.0006548535256224,0.0003880613485169,0.0003395536799523,0.0007761226970339,0.0651943065508552,0.0271885482304719,0.0077612269703399,0.0002425383428231,0.0009216457027278,0.0004123151827993,0.0010186610398571,0.0002425383428231,0.0012369455483979,0.0005335843542108,0.0011399302112686,0.0004608228513639,0.0005335843542108,0.0040261364908638,0.0025223987653604,0.0070093581075882,0.0044384516736631,0.0006305996913401,0.0013824685540917,0.0032985214623944,0.016395591974843,0.0028376986110305,0.0001940306742584,0.000703361194187,0.06618871375643,0.0076884654674929,0.0270187713904958,0.0011884378798332,0.0022070989196904,0.0930862159755142,9.701533712924888e-05,0.0001455230056938
